id_sellout,id_parceiro,id_produto,data_fatura,nf,quantidade,valor_total
8613,41089326000114,42,2023-07-04,NF_125249,20,67978.8
8614,84907316000151,6,2024-09-23,NF_905628,37,55225.46
8615,93486750000104,51,2023-10-17,NF_757348,39,22314.239999999998
8616,93486750000104,53,2023-10-17,NF_757348,39,22314.239999999998
8617,10423769000176,34,2024-08-31,NF_728452,80,248225.6
8618,28597364000110,13,2024-05-10,NF_764723,98,99842.4
8619,08193762000163,18,2023-12-13,NF_415304,40,166324.4
8620,52346709000147,,2024-10-24,NF_811237,8,6919.92
8621,59086214000175,38,2023-10-18,NF_792143,94,261987.4
8622,18356470000158,1,2024-03-18,NF_774642,54,155038.86000000002
8623,70136845000194,18,2024-10-01,NF_164009,79,328490.69
8624,83057142000112,50,2023-05-07,NF_461075,13,24426.22
8625,32097618000108,44,2023-11-06,NF_410549,86,354628.74
8626,61948725000109,38,2024-10-09,NF_438295,68,189522.8
8627,94738615000163,,2023-01-27,NF_852589,72,29438.64
8628,01682537000141,34,2024-02-10,NF_777164,100,310282.0
8629,08193762000163,12,2023-05-23,NF_113765,54,118481.94
8630,28650493000124,40,2024-10-29,NF_696405,25,9215.0
8631,69273150000175,12,2023-10-01,NF_216713,62,136034.82
8632,95831024000107,2,2023-05-28,NF_100355,28,79933.56
8633,36128450000101,27,2024-06-10,NF_584586,33,5718.57
8634,98603142000148,14,2023-11-26,NF_281900,34,89729.74
8635,24917653000106,51,2023-07-11,NF_769165,27,15448.32
8636,24917653000106,53,2023-07-11,NF_769165,27,15448.32
8637,52138796000147,8,2024-12-04,NF_219735,9,35817.75
8638,84976513000122,7,2024-07-27,NF_752989,34,74173.04
8639,37419085000157,42,2024-01-08,NF_547883,66,224330.04
8640,82934057000122,40,2024-09-27,NF_525230,84,30962.4
8641,41537260000188,,2024-04-11,NF_797775,58,15013.300000000001
8642,18796230000174,16,2023-08-01,NF_327705,62,24636.94
8643,08123675000130,34,2024-07-10,NF_365708,83,257534.06000000003
8644,52346709000147,2,2024-09-03,NF_792260,31,88497.87
8645,56893720000188,7,2024-09-20,NF_116784,15,32723.399999999998
8646,31287095000108,24,2023-03-02,NF_559387,62,103016.72
8647,97306152000159,30,2023-04-27,NF_833842,47,125423.73000000001
8648,78390125000162,44,2024-11-26,NF_215493,90,371123.10000000003
8649,79485312000192,16,2024-02-05,NF_482470,25,9934.25
8650,30192685000186,40,2024-11-09,NF_102814,18,6634.8
8651,28650493000124,14,2024-08-23,NF_644677,55,145151.05000000002
8652,27613948000179,31,2024-02-18,NF_901349,90,149960.7
8653,29803475000106,17,2023-11-07,NF_679902,43,72047.36
8654,04732156000118,29,2023-12-07,NF_594689,29,123894.09
8655,38475210000109,1,2025-01-06,NF_240623,48,137812.32
8656,19064732000173,46,2024-04-05,NF_873532,78,151716.24
8657,89231756000155,2,2023-03-29,NF_384129,49,139883.73
8658,98274613000111,46,2023-03-17,NF_469491,44,85583.51999999999
8659,06745819000164,47,2024-09-28,NF_359640,6,19080.12
8660,89231756000155,44,2023-04-16,NF_137906,83,342257.97000000003
8661,31287095000108,40,2024-06-13,NF_840097,64,23590.4
8662,47135298000100,26,2023-04-17,NF_716528,30,105446.40000000001
8663,70136845000194,41,2023-06-09,NF_874943,56,249501.84000000003
8664,46379580000170,6,2024-09-17,NF_419147,81,120898.98
8665,09417362000157,21,2024-09-22,NF_363300,57,235662.51
8666,18296475000132,,2023-05-17,NF_518023,42,17172.54
8667,70512493000124,8,2023-03-07,NF_718600,29,115412.75
8668,30476915000139,5,2023-07-31,NF_393404,3,14057.310000000001
8669,46798305000191,46,2024-05-08,NF_919542,18,35011.44
8670,36128450000101,31,2024-06-01,NF_264014,35,58318.05
8671,46932781000153,3,2023-05-17,NF_426316,7,24856.3
8672,59086214000175,41,2023-09-15,NF_737996,63,280689.57
8673,83057142000112,16,2024-11-11,NF_385667,58,23047.46
8674,28650493000124,17,2023-05-11,NF_202272,35,58643.2
8675,25197308000108,2,2024-09-24,NF_133260,42,119900.34
8676,13280549000129,42,2023-10-28,NF_977570,87,295707.78
8677,43291087000106,17,2023-03-13,NF_742990,34,56967.68
8678,51428963000121,8,2024-12-25,NF_823185,95,378076.25
8679,89231756000155,29,2023-04-02,NF_770935,76,324687.96
8680,69235417000130,13,2024-04-06,NF_854764,57,58071.6
8681,83057142000112,,2024-01-22,NF_471439,27,126598.13999999998
8682,08943652000171,,2024-09-12,NF_973398,97,454815.54
8683,32706851000140,29,2024-05-20,NF_581972,9,38449.89
8684,37419085000157,35,2024-03-07,NF_822211,33,154786.5
8685,19078524000123,15,2024-03-23,NF_868224,74,343599.01999999996
8686,26819035000140,25,2024-09-25,NF_939887,26,41073.5
8687,10789432000187,,2023-05-01,NF_998656,49,62282.43
8688,10789432000187,30,2024-10-23,NF_367326,19,50703.21000000001
8689,97306152000159,18,2023-09-23,NF_675630,70,291067.69999999995
8690,18356470000158,3,2024-09-28,NF_967156,77,273419.3
8691,76540893000120,29,2024-05-02,NF_472671,51,217882.71
8692,52894317000112,26,2024-11-09,NF_195485,14,49208.32
8693,59734260000133,21,2023-09-02,NF_762596,40,165377.2
8694,15072963000178,9,2023-11-10,NF_941079,86,169794.1
8695,15072963000178,39,2023-11-10,NF_941079,86,169794.1
8696,39465072000140,23,2024-08-18,NF_628112,86,412734.63999999996
8697,82593406000190,41,2024-08-19,NF_817283,2,8910.78
8698,65839402000120,48,2023-09-12,NF_438488,21,100750.23
8699,53879426000123,10,2023-12-24,NF_482912,19,94786.63
8700,53879426000123,31,2023-08-01,NF_475125,88,146628.24
8701,54129708000176,8,2024-05-10,NF_666633,46,183068.5
8702,17560438000127,24,2024-05-10,NF_326033,19,31569.64
8703,67103492000111,36,2023-08-07,NF_457053,13,55936.4
8704,34156087000102,27,2023-10-28,NF_760675,92,15942.679999999998
8705,94586732000159,28,2024-12-18,NF_394136,90,134852.4
8706,59086214000175,19,2023-10-24,NF_555755,68,217731.24
8707,87653941000102,19,2024-07-04,NF_123251,37,118471.40999999999
8708,27538469000135,30,2023-06-23,NF_349646,29,77389.11
8709,32489106000197,23,2023-05-28,NF_598282,2,9598.48
8710,89602145000176,32,2023-10-26,NF_975664,35,142360.05
8711,38671409000102,7,2024-06-24,NF_856847,60,130893.59999999999
8712,26017845000183,15,2024-10-05,NF_627474,63,292523.49
8713,32571809000160,29,2023-09-11,NF_197346,47,200793.87
8714,13678905000167,49,2023-08-13,NF_807199,98,342194.44
8715,10648975000184,25,2023-08-18,NF_289989,26,41073.5
8716,29645783000142,3,2024-12-26,NF_388720,15,53263.5
8717,85709432000129,6,2023-03-08,NF_140508,99,147765.41999999998
8718,27613948000179,,2023-04-02,NF_572775,19,4918.150000000001
8719,73920856000159,35,2024-02-16,NF_261474,65,304882.5
8720,47562019000195,2,2023-03-24,NF_709179,92,262638.84
8721,41270865000155,15,2024-09-18,NF_927538,96,445750.07999999996
8722,06243195000187,3,2024-08-29,NF_522800,49,173994.1
8723,10745892000103,7,2024-06-25,NF_866159,54,117804.23999999999
8724,58091462000141,,2024-02-25,NF_681610,75,19413.75
8725,07123946000194,27,2024-06-08,NF_682128,14,2426.06
8726,58091462000141,27,2024-10-29,NF_894295,43,7451.469999999999
8727,48526193000145,29,2024-08-23,NF_603639,30,128166.3
8728,72560143000169,31,2024-12-11,NF_723928,77,128299.71
8729,23518467000123,,2024-07-01,NF_967054,11,13981.769999999999
8730,27613948000179,16,2023-10-01,NF_492512,23,9139.51
8731,01357894000134,12,2023-03-15,NF_129370,93,204052.23
8732,94368701000121,,2023-06-23,NF_720461,39,10095.150000000001
8733,24190358000192,,2023-10-31,NF_908658,60,24532.2
8734,03621547000100,35,2024-12-23,NF_180340,57,267358.5
8735,56132490000134,38,2023-12-23,NF_604415,88,245264.8
8736,81924605000170,46,2023-06-02,NF_377522,20,38901.6
8737,89357206000187,,2024-02-09,NF_938066,54,46709.46
8738,54318792000176,26,2023-01-22,NF_987060,92,323368.96
8739,50698472000138,17,2024-06-24,NF_405264,19,31834.88
8740,58091462000141,8,2023-09-27,NF_531225,58,230825.5
8741,45621703000175,47,2023-04-30,NF_511811,30,95400.6
8742,75832104000161,34,2023-02-22,NF_611210,44,136524.08000000002
8743,92670451000154,9,2023-06-17,NF_448317,10,33760.9
8744,92670451000154,39,2023-06-17,NF_448317,10,33760.9
8745,10423769000176,33,2024-03-12,NF_887868,44,144218.36000000002
8746,84907316000151,9,2024-10-10,NF_921329,42,141795.78
8747,84907316000151,39,2024-10-10,NF_921329,42,141795.78
8748,86410572000164,13,2024-05-25,NF_915106,6,6112.799999999999
8749,16934507000152,8,2024-05-21,NF_928798,57,226845.75
8750,29645783000142,26,2024-03-02,NF_743564,77,270645.76
8751,26374589000181,35,2023-03-26,NF_478147,80,375240.0
8752,50186723000103,16,2024-06-26,NF_312836,69,27418.53
8753,41537260000188,13,2024-04-12,NF_614410,23,23432.399999999998
8754,69235417000130,17,2023-06-25,NF_928062,11,18430.72
8755,48526193000145,19,2023-12-19,NF_950127,52,166500.36
8756,98203146000139,31,2024-10-19,NF_235344,32,53319.36
8757,02817349000146,46,2024-07-22,NF_982115,2,3890.16
8758,51428963000121,26,2023-12-07,NF_256669,22,77327.36
8759,50186723000103,32,2024-02-10,NF_935739,13,52876.59
8760,18356470000158,46,2023-08-29,NF_650083,47,91418.76
8761,51086479000161,,2024-09-05,NF_689293,68,27803.16
8762,18924536000169,10,2023-03-26,NF_418159,22,109752.94
8763,56893720000188,31,2024-02-29,NF_938623,88,146628.24
8764,63418709000121,1,2024-09-03,NF_377885,38,109101.42000000001
8765,18356470000158,9,2024-12-05,NF_373702,79,155973.65
8766,18356470000158,39,2024-12-05,NF_373702,79,155973.65
8767,52346709000147,9,2023-08-13,NF_212456,92,181640.19999999998
8768,52346709000147,39,2023-08-13,NF_212456,92,181640.19999999998
8769,36128450000101,27,2024-11-07,NF_413223,30,5198.7
8770,72560143000169,,2024-01-28,NF_293787,79,100414.53
8771,10563289000100,13,2025-01-06,NF_150754,50,50940.0
8772,53721869000191,15,2023-03-11,NF_940927,72,334312.55999999994
8773,86410572000164,51,2023-07-29,NF_654580,6,3432.96
8774,86410572000164,53,2023-07-29,NF_654580,6,3432.96
8775,85709432000129,28,2023-10-31,NF_454465,36,53940.96
8776,94586732000159,46,2024-06-11,NF_852030,83,161441.63999999998
8777,75832104000161,26,2023-04-22,NF_458849,20,70297.6
8778,75832104000161,8,2023-05-16,NF_907833,39,155210.25
8779,75924680000139,24,2023-01-29,NF_777425,10,16615.6
8780,69273150000175,3,2023-03-06,NF_204520,92,326682.8
8781,02563479000108,7,2023-07-29,NF_607592,12,26178.72
8782,48526193000145,8,2024-06-05,NF_449437,60,238785.0
8783,93486750000104,5,2024-02-17,NF_729994,82,384233.14
8784,53879426000123,12,2023-07-16,NF_708011,84,184305.24000000002
8785,37419085000157,24,2023-06-11,NF_884949,90,149540.4
8786,41985720000130,45,2023-07-15,NF_779059,32,140408.96
8787,47562019000195,1,2023-09-16,NF_868689,14,40195.26
8788,58726493000121,7,2023-08-03,NF_616415,9,19634.04
8789,35401862000100,47,2023-02-23,NF_749757,49,155820.98
8790,89231756000155,3,2024-12-06,NF_254823,91,323131.9
8791,18420763000157,,2023-03-24,NF_122084,77,361039.13999999996
8792,46298301000144,45,2023-04-04,NF_581699,46,201837.87999999998
8793,89357206000187,,2023-05-31,NF_738934,58,50169.42
8794,86740932000196,49,2023-12-18,NF_206494,5,17458.9
8795,85730216000165,27,2023-05-19,NF_211986,62,10743.98
8796,03621547000100,25,2024-03-03,NF_588973,100,157975.0
8797,27613948000179,26,2023-06-17,NF_751986,98,344458.24
8798,82916470000164,6,2024-12-15,NF_557323,25,37314.5
8799,82756439000103,50,2023-11-06,NF_641381,76,142799.44
8800,84036529000155,50,2023-01-16,NF_717921,1,1878.94
8801,86159704000127,51,2023-06-08,NF_251700,72,41195.52
8802,86159704000127,53,2023-06-08,NF_251700,72,41195.52
8803,72418639000100,18,2023-01-09,NF_605609,50,207905.49999999997
8804,82593406000190,,2024-02-06,NF_498280,17,14704.83
8805,10423769000176,38,2024-01-17,NF_677892,71,197884.1
8806,24190358000192,31,2024-11-20,NF_920072,34,56651.82
8807,36128450000101,31,2024-09-03,NF_197424,86,143295.78
8808,82106439000168,7,2023-11-10,NF_890351,57,124348.92
8809,82593406000190,38,2024-12-22,NF_403051,81,225755.1
8810,86740932000196,33,2023-08-22,NF_795930,34,111441.46
8811,96258074000100,2,2024-01-07,NF_499928,11,31402.47
8812,23654987000163,47,2024-12-13,NF_232925,47,149460.94
8813,82916470000164,8,2024-01-18,NF_182591,10,39797.5
8814,75048632000124,40,2023-02-12,NF_959533,75,27645.0
8815,69235417000130,,2024-07-29,NF_828401,86,109312.01999999999
8816,03175829000113,33,2024-03-28,NF_120856,27,88497.63
8817,17592830000158,9,2023-01-16,NF_188835,77,259958.93000000002
8818,17592830000158,39,2023-01-16,NF_188835,77,259958.93000000002
8819,07123946000194,9,2023-12-01,NF_696120,100,197435.0
8820,07123946000194,39,2023-12-01,NF_696120,100,197435.0
8821,84976513000122,34,2024-06-04,NF_284394,25,77570.5
8822,80291754000187,28,2024-06-07,NF_295682,22,32963.92
8823,70512493000124,2,2024-01-18,NF_594954,87,248364.99
8824,31287095000108,13,2023-12-12,NF_414156,75,76410.0
8825,82195430000170,45,2023-04-02,NF_255690,2,8775.56
8826,07123946000194,36,2024-03-05,NF_916664,99,425977.2
8827,39215064000145,18,2023-07-11,NF_435100,32,133059.52
8828,23157069000129,,2024-09-01,NF_271171,37,32004.63
8829,06243195000187,51,2024-01-04,NF_114968,67,38334.72
8830,06243195000187,53,2024-01-04,NF_114968,67,38334.72
8831,95831024000107,17,2023-10-27,NF_619261,65,108908.8
8832,84931625000167,32,2023-04-30,NF_645458,40,162697.19999999998
8833,87653941000102,40,2024-08-05,NF_239109,47,17324.2
8834,82916470000164,3,2024-04-20,NF_788235,59,209503.1
8835,01357894000134,28,2023-10-24,NF_669643,49,73419.64
8836,10423769000176,31,2023-01-10,NF_214098,24,39989.520000000004
8837,23496851000172,49,2024-01-18,NF_125444,52,181572.56
8838,05167928000189,15,2023-12-01,NF_560658,31,143940.12999999998
8839,89602145000176,27,2024-05-30,NF_870890,13,2252.77
8840,20935647000112,12,2024-01-17,NF_927832,33,72405.63
8841,04732156000118,25,2024-06-26,NF_961825,28,44233.0
8842,69327841000104,17,2024-10-20,NF_593764,44,73722.88
8843,15863492000116,7,2023-02-28,NF_913439,86,187614.16
8844,21798640000169,,2024-05-16,NF_506755,48,41519.520000000004
8845,87653941000102,,2023-11-27,NF_732542,41,192241.62
8846,17253086000167,32,2023-06-01,NF_250017,42,170832.06
8847,71956320000168,48,2023-03-21,NF_530131,51,244679.13
8848,46281375000178,44,2024-01-30,NF_984731,49,202055.91
8849,18924536000169,28,2023-05-02,NF_834733,89,133354.03999999998
8850,93254087000104,6,2023-02-09,NF_670325,66,98510.28
8851,75832104000161,1,2023-08-14,NF_240120,21,60292.89
8852,82974306000103,41,2024-03-06,NF_778721,92,409895.88
8853,79485312000192,15,2024-02-18,NF_847362,27,125367.20999999999
8854,89357206000187,3,2024-10-25,NF_812517,69,245012.1
8855,17462508000104,48,2024-02-12,NF_245603,20,95952.6
8856,23654987000163,34,2023-11-10,NF_359378,32,99290.24
8857,47562019000195,2,2024-03-18,NF_141981,78,222672.06
8858,81924605000170,15,2023-02-15,NF_337502,87,403961.00999999995
8859,82147395000114,14,2024-06-01,NF_890534,60,158346.6
8860,10423769000176,14,2023-08-28,NF_365998,27,71255.97
8861,45621703000175,41,2023-03-28,NF_664525,97,432172.83
8862,69273150000175,21,2024-02-01,NF_608152,99,409308.57
8863,09417362000157,12,2023-11-06,NF_715477,21,46076.310000000005
8864,08123675000130,3,2024-10-01,NF_445804,85,301826.5
8865,30192685000186,19,2024-03-29,NF_824453,96,307385.27999999997
8866,68095734000135,32,2023-06-29,NF_818913,15,61011.45
8867,10423769000176,45,2023-02-11,NF_485466,98,430002.44
8868,06243195000187,19,2023-07-02,NF_217220,32,102461.76
8869,31287095000108,25,2024-11-26,NF_367954,50,78987.5
8870,18420763000157,21,2024-10-11,NF_246695,65,268737.95
8871,18356470000158,2,2024-06-12,NF_840765,92,262638.84
8872,47291650000105,7,2023-05-13,NF_903701,35,76354.59999999999
8873,93048157000178,27,2023-11-04,NF_528509,59,10224.109999999999
8874,52346709000147,21,2024-10-25,NF_326777,49,202587.07
8875,69457012000146,,2023-08-26,NF_807789,87,22519.95
8876,51243687000127,9,2024-05-30,NF_960669,27,53307.45
8877,51243687000127,39,2024-05-30,NF_960669,27,53307.45
8878,82916470000164,7,2023-09-20,NF_354126,34,74173.04
8879,73920856000159,25,2024-09-17,NF_104482,97,153235.75
8880,53201978000188,,2023-11-15,NF_842909,86,22261.100000000002
8881,41963572000153,45,2023-07-26,NF_498091,77,337859.06
8882,04732156000118,45,2024-04-29,NF_883268,60,263266.8
8883,56789413000151,17,2023-12-07,NF_578166,59,98855.68
8884,54203876000164,6,2024-01-05,NF_994440,31,46269.979999999996
8885,12064379000182,33,2023-08-27,NF_206167,26,85219.94
8886,51428963000121,14,2023-04-02,NF_480601,28,73895.08
8887,45621703000175,9,2024-04-09,NF_510761,90,303848.10000000003
8888,45621703000175,39,2024-04-09,NF_510761,90,303848.10000000003
8889,24570639000170,33,2024-04-28,NF_390512,21,68831.49
8890,23157069000129,,2023-03-13,NF_157217,25,21624.75
8891,18356470000158,,2023-11-15,NF_870581,11,4497.57
8892,51690843000106,,2023-02-05,NF_659089,27,11039.49
8893,82403195000185,25,2023-09-15,NF_674038,57,90045.75
8894,35691470000123,17,2024-07-18,NF_530265,36,60318.72
8895,82403195000185,6,2024-12-11,NF_131736,89,132839.62
8896,93748502000186,50,2024-06-22,NF_768162,21,39457.74
8897,38475210000109,45,2024-08-14,NF_556599,94,412451.31999999995
8898,02563479000108,38,2023-07-06,NF_997104,52,144929.19999999998
8899,32489106000197,6,2024-04-25,NF_894712,30,44777.399999999994
8900,68095734000135,24,2024-06-20,NF_444243,55,91385.8
8901,79085264000145,5,2023-01-23,NF_512267,62,290517.74000000005
8902,46281375000178,17,2023-11-04,NF_780819,78,130690.56
8903,67042319000150,30,2024-09-08,NF_459364,62,165452.58000000002
8904,93486750000104,29,2024-12-16,NF_300413,57,243515.97
8905,31287095000108,50,2023-07-21,NF_586836,62,116494.28
8906,67035914000169,,2024-09-17,NF_792656,79,100414.53
8907,54318792000176,34,2024-09-18,NF_639057,36,111701.52
8908,89036751000171,45,2024-03-25,NF_576157,98,430002.44
8909,54203876000164,,2023-02-02,NF_909250,44,206308.08
8910,50692487000199,,2024-03-21,NF_339286,34,8800.900000000001
8911,93486750000104,32,2024-07-19,NF_425187,21,85416.03
8912,85709432000129,27,2024-07-12,NF_903224,63,10917.269999999999
8913,86740932000196,33,2024-08-13,NF_837134,55,180272.95
8914,10789432000187,47,2024-01-20,NF_886200,32,101760.64
8915,71956320000168,48,2024-05-23,NF_139302,11,52773.93
8916,31287095000108,40,2023-01-20,NF_116750,56,20641.600000000002
8917,08341926000152,30,2023-07-05,NF_862521,71,189469.89
8918,10423769000176,44,2023-08-27,NF_893189,19,78348.21
8919,04251687000199,8,2023-04-19,NF_530441,26,103473.5
8920,13678905000167,51,2023-09-26,NF_940108,65,37190.4
8921,13678905000167,53,2023-09-26,NF_940108,65,37190.4
8922,09417362000157,5,2024-10-01,NF_310753,55,257717.35000000003
8923,89357206000187,51,2024-06-05,NF_637784,41,23458.559999999998
8924,89357206000187,53,2024-06-05,NF_637784,41,23458.559999999998
8925,09417362000157,45,2023-04-06,NF_999619,77,337859.06
8926,85730216000165,,2024-07-08,NF_342330,94,440749.07999999996
8927,71956320000168,12,2024-04-15,NF_903842,30,65823.3
8928,69327841000104,47,2023-12-24,NF_851440,61,193981.22
8929,81924605000170,47,2024-06-21,NF_660744,97,308461.94
8930,27613948000179,41,2023-02-18,NF_355146,39,173760.21000000002
8931,86740932000196,9,2023-04-13,NF_986927,18,35538.299999999996
8932,86740932000196,39,2023-04-13,NF_986927,18,35538.299999999996
8933,54029617000169,35,2024-03-11,NF_563726,52,243906.0
8934,82593406000190,31,2023-03-02,NF_739722,72,119968.56
8935,82916470000164,41,2024-08-02,NF_439965,36,160394.04
8936,17462508000104,6,2024-11-08,NF_900534,19,28359.019999999997
8937,75306842000175,17,2023-10-25,NF_589854,68,113935.36
8938,71956320000168,,2024-03-16,NF_977324,22,5694.700000000001
8939,12064379000182,1,2024-03-28,NF_183331,55,157909.95
8940,12064379000182,,2023-03-26,NF_407789,87,22519.95
8941,78390125000162,40,2023-06-02,NF_272492,11,4054.6000000000004
8942,87653941000102,6,2023-11-12,NF_692273,14,20896.12
8943,82593406000190,19,2024-03-06,NF_203905,52,166500.36
8944,69235417000130,42,2023-04-28,NF_882456,17,57781.98
8945,53201978000188,18,2024-04-02,NF_734364,9,37422.99
8946,94738615000163,16,2023-11-07,NF_742562,71,28213.27
